┌────────┬───────────┬────────┬────────┬─────────────────┬────────────────────┬───────────────────────┬────────────────────┬──────────────────────┬──────────────┬─────────────────┬────────────────────┬─────────────────┬───────────────────┐
│     id │      name │   nvar │   ncon │ status_percival │ objective_percival │ elapsed_time_percival │ dual_feas_percival │ primal_feas_percival │ status_ipopt │ objective_ipopt │ elapsed_time_ipopt │ dual_feas_ipopt │ primal_feas_ipopt │
├────────┼───────────┼────────┼────────┼─────────────────┼────────────────────┼───────────────────────┼────────────────────┼──────────────────────┼──────────────┼─────────────────┼────────────────────┼─────────────────┼───────────────────┤
│    116 │   GENHS28 │     10 │      8 │     first_order │           9.27e-01 │              0.00e+00 │           9.33e-07 │             4.21e-05 │  first_order │        9.27e-01 │           1.00e-03 │        1.11e-15 │          5.55e-16 │
│    117 │  LUKVLE14 │   9998 │   6664 │        max_time │           1.53e+08 │              1.20e+03 │           3.54e+06 │             1.07e+00 │  first_order │        3.14e+08 │           1.63e-01 │        2.38e-01 │          4.17e-07 │
│    118 │       BT5 │      3 │      2 │     first_order │           9.62e+02 │              0.00e+00 │           1.13e-06 │             4.47e-06 │  first_order │        9.62e+02 │           2.00e-03 │        5.31e-08 │          4.19e-07 │
│    119 │      HS61 │      3 │      2 │     first_order │          -1.44e+02 │              1.00e-03 │           4.87e-06 │             1.44e-07 │  first_order │       -1.44e+02 │           2.00e-03 │        2.96e-04 │          7.25e-06 │
│    120 │       CB2 │      3 │      3 │     first_order │           1.95e+00 │              1.00e-03 │           6.32e-06 │             2.50e-04 │  first_order │        1.95e+00 │           2.00e-03 │        3.22e-04 │          4.37e-06 │
│    121 │   ELATTAR │      7 │    102 │         stalled │          -8.19e+03 │              2.24e-01 │           1.00e+00 │             1.98e+02 │  first_order │        7.42e+01 │           2.40e-02 │        1.04e-05 │          0.00e+00 │
│    122 │  LISWET10 │   2002 │   2000 │     first_order │           5.00e+00 │              4.11e-01 │           7.10e-08 │             5.39e-04 │  first_order │        1.06e+02 │           3.00e-02 │        1.00e-06 │          0.00e+00 │
│    123 │  ORTHREGA │   8197 │   4096 │     first_order │           2.26e+04 │              1.06e+03 │           4.86e-05 │             7.11e-04 │  first_order │        2.26e+04 │           1.45e+00 │        4.30e-05 │          2.94e-11 │
│    124 │  ORTHREGD │   5003 │   2500 │     first_order │           9.26e+02 │              4.72e+02 │           1.46e-04 │             5.54e-04 │  first_order │        7.62e+02 │           4.30e-02 │        9.71e-05 │          4.05e-06 │
│    125 │      OET5 │      5 │   1002 │     first_order │           2.65e-03 │              6.43e+00 │           7.59e-08 │             1.33e-05 │  first_order │        3.16e+00 │           3.10e-02 │        9.83e-04 │          0.00e+00 │
│    126 │   EIGENB2 │   2550 │   1275 │     first_order │           8.64e-10 │              1.38e+02 │           9.00e-10 │             1.27e-05 │  first_order │        9.80e+01 │           2.54e+02 │        9.49e-04 │          2.85e-16 │
│    127 │   LUKVLE9 │  10000 │      6 │     first_order │           1.00e+03 │              2.24e+01 │           4.52e-08 │             6.22e-04 │  first_order │        1.00e+03 │           1.20e-01 │        7.48e-06 │          3.17e-06 │
│    128 │      HS77 │      5 │      2 │     first_order │           5.53e+00 │              2.00e-03 │           5.33e-03 │             2.17e-04 │  first_order │        2.42e-01 │           3.00e-03 │        2.26e-05 │          1.80e-06 │
│    129 │   LISWET3 │   2002 │   2000 │     first_order │           5.00e+00 │              4.20e-01 │           2.02e-08 │             5.27e-04 │  first_order │        8.14e+01 │           3.10e-02 │        1.00e-06 │          0.00e+00 │
│    130 │      HS39 │      4 │      2 │     first_order │          -1.00e+00 │              1.00e-03 │           2.24e-05 │             1.74e-04 │  first_order │       -1.00e+00 │           3.00e-03 │        2.84e-06 │          2.99e-07 │
│    131 │      HS88 │      2 │      1 │     first_order │           1.07e+00 │              5.90e-02 │           2.37e-05 │             9.21e-04 │  first_order │        1.36e+00 │           6.00e-03 │        4.11e-04 │          0.00e+00 │
│    132 │   MWRIGHT │      5 │      3 │     first_order │           2.50e+01 │              0.00e+00 │           5.59e-09 │             1.96e-05 │  first_order │        2.50e+01 │           3.00e-03 │        7.75e-08 │          1.14e-09 │
│    133 │       BT4 │      3 │      2 │     first_order │          -4.55e+01 │              1.00e-03 │           2.24e-07 │             7.36e-05 │  first_order │       -3.70e+00 │           2.00e-03 │        1.03e-04 │          6.73e-05 │
│    134 │       BT2 │      3 │      1 │     first_order │           3.26e-02 │              4.00e-03 │           7.88e-05 │             1.25e-05 │  first_order │        3.26e-02 │           3.00e-03 │        1.90e-06 │          1.00e-06 │
│    135 │   MAKELA3 │     21 │     20 │     first_order │           1.29e-04 │              1.90e-02 │           4.67e-04 │             2.37e-04 │  first_order │        3.01e-03 │           4.00e-03 │        1.49e-07 │          0.00e+00 │
│    136 │  LISWET11 │   2002 │   2000 │     first_order │           5.00e+00 │              4.49e-01 │           5.26e-09 │             5.84e-04 │  first_order │        7.55e+01 │           2.80e-02 │        1.00e-06 │          0.00e+00 │
│    137 │      HS46 │      5 │      2 │     first_order │           2.73e-06 │              1.00e-03 │           4.51e-04 │             2.86e-04 │  first_order │        4.57e-08 │           2.00e-03 │        3.38e-05 │          4.22e-06 │
│    138 │   EIGENC2 │   2652 │   1326 │     first_order │           1.05e-09 │              2.33e+01 │           1.12e-02 │             6.30e-07 │  first_order │        8.87e-06 │           2.31e+01 │        5.81e-03 │          5.52e-04 │
│    139 │      HS49 │      5 │      2 │     first_order │           1.03e-06 │              0.00e+00 │           1.29e-04 │             1.17e-04 │  first_order │        2.32e-05 │           2.00e-03 │        1.34e-03 │          4.44e-16 │
│    140 │    GOFFIN │     51 │     50 │     first_order │          -1.98e-07 │              1.20e-02 │           1.74e-09 │             1.40e-06 │  first_order │        7.52e-03 │           3.00e-03 │        1.50e-09 │          0.00e+00 │
│    141 │      ELEC │    600 │    200 │     first_order │           1.84e+04 │              1.42e+02 │           1.61e-05 │             4.39e-04 │  first_order │        1.84e+04 │           5.21e+00 │        4.41e-03 │          8.43e-06 │
│    142 │   LISWET1 │   2002 │   2000 │     first_order │           5.00e+00 │              2.90e-01 │           6.93e-05 │             7.95e-04 │  first_order │        1.12e+02 │           3.10e-02 │        1.00e-06 │          0.00e+00 │
│    143 │  EIGENCCO │   2652 │   1326 │     first_order │           7.19e-17 │              8.78e+01 │           1.17e-06 │             1.64e-06 │  first_order │        1.68e-08 │           3.37e+01 │        3.65e-04 │          1.81e-07 │
│    144 │  HS100MOD │      7 │      4 │     first_order │           6.79e+02 │              8.00e-02 │           3.55e-05 │             4.05e-07 │  first_order │        6.79e+02 │           2.00e-03 │        2.07e-05 │          0.00e+00 │
│    145 │    MADSEN │      3 │      6 │     first_order │           6.16e-01 │              2.00e-03 │           2.75e-06 │             1.36e-06 │  first_order │        6.17e-01 │           5.00e-03 │        2.01e-05 │          0.00e+00 │
│    146 │    POLAK6 │      5 │      4 │     first_order │          -4.40e+01 │              7.50e-02 │           2.54e-08 │             1.66e-08 │  first_order │       -4.40e+01 │           1.90e-01 │        1.36e-05 │          0.00e+00 │
│    147 │      HS78 │      5 │      3 │     first_order │          -2.92e+00 │              0.00e+00 │           3.05e-07 │             7.49e-04 │  first_order │       -2.92e+00 │           1.00e-03 │        1.02e-05 │          6.94e-06 │
│    148 │   COSHFUN │   6001 │   2000 │     first_order │          -7.73e-01 │              3.00e+02 │           2.14e-06 │             7.82e-06 │     max_iter │       -9.58e+10 │           7.91e+01 │        3.33e-01 │          0.00e+00 │
│    149 │      OET1 │      3 │   1002 │     first_order │           5.38e-01 │              1.10e-02 │           1.56e-07 │             7.33e-04 │  first_order │        5.84e-01 │           2.10e-02 │        4.49e-04 │          0.00e+00 │
│    150 │      HS90 │      4 │      1 │     first_order │           1.07e+00 │              8.50e-02 │           2.36e-05 │             9.21e-04 │  first_order │        1.36e+00 │           1.10e-02 │        1.37e-03 │          0.00e+00 │
│    151 │  LUKVLE12 │   9997 │   7497 │        max_time │           5.96e+04 │              1.20e+03 │           2.99e+03 │             2.05e+01 │  first_order │        1.93e+05 │           3.68e-01 │        1.39e-03 │          6.33e-08 │
│    152 │  LUKVLE10 │  10000 │   9998 │     first_order │           3.53e+03 │              5.31e+00 │           1.73e-04 │             1.77e-04 │  first_order │        3.54e+03 │           1.86e-01 │        1.13e-05 │          3.56e-06 │
│    153 │  LUKVLE13 │   9998 │   6664 │        max_time │           9.14e+04 │              1.20e+03 │           1.07e+01 │             1.57e-03 │  first_order │        9.16e+04 │           1.34e-01 │        1.29e-06 │          1.70e-09 │
│    154 │      HS11 │      2 │      1 │     first_order │          -8.50e+00 │              1.00e-03 │           9.90e-09 │             1.74e-05 │  first_order │       -8.50e+00 │           2.00e-03 │        4.17e-07 │          0.00e+00 │
│    155 │      HS29 │      3 │      1 │     first_order │          -2.26e+01 │              1.00e-03 │           3.15e-07 │             1.87e-06 │  first_order │       -2.26e+01 │           2.00e-03 │        1.50e-09 │          0.00e+00 │
│    156 │  GRIDNETB │   7564 │   3844 │     first_order │           1.28e+02 │              4.23e+00 │           5.39e-11 │             3.00e-05 │  first_order │        1.28e+02 │           2.20e-02 │        3.55e-15 │          8.88e-16 │
│    157 │  S316-322 │      2 │      1 │     first_order │           3.34e+02 │              0.00e+00 │           1.24e-08 │             2.79e-05 │  first_order │        3.34e+02 │           2.00e-03 │        7.19e-11 │          5.55e-17 │
│    158 │  ORTHRDM2 │   8003 │   4000 │     first_order │           3.11e+02 │              4.86e+02 │           5.83e-04 │             2.35e-06 │  first_order │        3.11e+02 │           7.10e-02 │        2.50e-07 │          2.18e-09 │
│    159 │   LUKVLE4 │  10000 │   4999 │     first_order │           3.39e+04 │              1.20e+03 │           3.41e-08 │             9.81e-07 │  first_order │        3.40e+04 │           6.61e-01 │        2.64e+02 │          8.90e-06 │
│    160 │       FLT │      2 │      2 │     first_order │          -3.10e-28 │              0.00e+00 │           1.10e-05 │             1.84e-12 │      unknown │        0.00e+00 │           3.00e-03 │        8.14e+20 │          2.90e-04 │
│    161 │   LUKVLI8 │  10000 │   9998 │        max_time │           1.01e+06 │              1.20e+03 │           1.96e+03 │             1.09e-01 │  first_order │        1.16e+06 │           4.82e-01 │        6.21e+02 │          0.00e+00 │
│    162 │   KISSING │    127 │    903 │     first_order │           1.00e+00 │              1.65e-01 │           1.14e-12 │             1.33e-07 │  first_order │        1.04e+00 │           6.40e-01 │        8.91e-04 │          6.57e-04 │
│    163 │   LUKVLE3 │  10000 │      2 │     first_order │           2.76e+01 │              1.98e-01 │           8.06e-05 │             2.02e-04 │  first_order │        2.76e+01 │           4.50e-02 │        1.95e-04 │          3.37e-10 │
│    164 │  ORTHRGDS │   5003 │   2500 │     first_order │           1.12e+03 │              3.21e+02 │           3.72e-04 │             7.85e-04 │  first_order │        7.62e+02 │           5.73e-01 │        3.24e-05 │          4.31e-04 │
│    165 │  EIGENACO │   2550 │   1275 │     first_order │           8.76e-15 │              7.24e+00 │           2.68e-07 │             3.84e-04 │  first_order │        0.00e+00 │           2.87e+00 │        9.22e-05 │          0.00e+00 │
│    166 │    POLAK1 │      3 │      2 │     first_order │           2.72e+00 │              3.00e-03 │           1.96e-06 │             3.73e-07 │  first_order │        2.72e+00 │           1.00e-03 │        1.07e-06 │          0.00e+00 │
│    167 │   MAKELA4 │     21 │     40 │     first_order │          -2.48e-06 │              1.00e-03 │           1.24e-14 │             3.14e-04 │  first_order │        6.02e-03 │           2.00e-03 │        1.50e-09 │          0.00e+00 │
│    168 │     SNAKE │      2 │      2 │     first_order │           1.32e-05 │              9.76e+02 │           2.22e-16 │             9.56e-10 │  first_order │        2.00e-01 │           2.00e-03 │        1.00e-06 │          6.74e-04 │
│    169 │  LUKVLE11 │   9998 │   6664 │     first_order │           2.06e-07 │              9.92e+00 │           2.38e-03 │             2.83e-04 │     max_time │        4.33e+08 │           1.25e+03 │        2.57e+29 │          7.19e+02 │
│    170 │    POLAK2 │     11 │      2 │     first_order │           5.46e+01 │              2.00e-03 │           6.37e-06 │             6.84e-04 │  first_order │        5.46e+01 │           3.00e-03 │        9.59e-10 │          0.00e+00 │
│    171 │      HS92 │      6 │      1 │     first_order │           1.07e+00 │              1.08e-01 │           2.36e-05 │             9.21e-04 │  first_order │        1.36e+00 │           1.30e-02 │        1.11e-03 │          0.00e+00 │
│    172 │  MINMAXRB │      3 │      4 │     first_order │           5.51e-10 │              4.00e-03 │           2.16e-09 │             7.07e-04 │  first_order │        6.02e-04 │           2.00e-03 │        1.50e-09 │          0.00e+00 │
│    173 │   MAKELA1 │      3 │      2 │     first_order │          -1.41e+00 │              0.00e+00 │           2.60e-08 │             3.64e-05 │  first_order │       -1.41e+00 │           4.00e-03 │        6.31e-04 │          4.86e-05 │
│    174 │      HS51 │      5 │      3 │     first_order │           1.86e-06 │              0.00e+00 │           1.15e-13 │             8.21e-04 │  first_order │        0.00e+00 │           1.00e-03 │        2.22e-16 │          0.00e+00 │
│    175 │      HS56 │      7 │      4 │     first_order │          -3.46e+00 │              0.00e+00 │           2.69e-04 │             2.02e-04 │  first_order │       -3.46e+00 │           3.00e-03 │        1.92e-06 │          1.94e-06 │
│    176 │      BT12 │      5 │      3 │     first_order │           6.19e+00 │              1.00e-03 │           4.73e-09 │             9.13e-06 │  first_order │        6.19e+00 │           1.00e-03 │        7.64e-07 │          5.52e-06 │
│    177 │  PENTAGON │      6 │     15 │     first_order │           1.37e-04 │              1.00e-03 │           2.72e-07 │             2.71e-08 │  first_order │        5.22e-04 │           3.00e-03 │        7.36e-04 │          0.00e+00 │
│    178 │  HS111LNP │     10 │      3 │     first_order │          -4.78e+01 │              9.00e-03 │           3.95e-08 │             9.23e-05 │  first_order │       -4.78e+01 │           3.00e-03 │        6.25e-04 │          2.94e-04 │
│    179 │      HS52 │      5 │      3 │     first_order │           5.32e+00 │              0.00e+00 │           5.68e-12 │             4.04e-04 │  first_order │        5.33e+00 │           1.00e-03 │        6.66e-15 │          2.22e-16 │
│    180 │   LISWET8 │   2002 │   2000 │     first_order │           5.00e+00 │              4.59e-01 │           2.89e-08 │             5.66e-04 │  first_order │        2.55e+02 │           3.60e-02 │        1.00e-06 │          0.00e+00 │
│    181 │   LUKVLI1 │  10000 │   9998 │        max_time │           6.77e-05 │              1.20e+03 │           1.26e+02 │             8.42e-03 │     max_iter │        7.72e+03 │           5.49e+01 │        1.31e+01 │          0.00e+00 │
│    182 │  LUKVLE18 │   9997 │   7497 │     first_order │           1.07e+04 │              3.46e+02 │           1.31e-08 │             9.12e-04 │  first_order │        1.09e+04 │           9.29e-01 │        8.25e-02 │          1.46e-06 │
│    183 │    SIPOW1 │      2 │   2000 │     first_order │          -1.00e+00 │              6.00e-03 │           3.03e-10 │             6.29e-04 │  first_order │       -9.75e-01 │           2.20e-02 │        3.14e-04 │          0.00e+00 │
│    184 │  MADSSCHJ │    201 │    398 │     first_order │          -4.99e+03 │              3.49e+02 │           4.72e-05 │             5.84e-05 │  first_order │       -4.99e+03 │           7.34e-01 │        7.64e-07 │          0.00e+00 │
│    185 │      HS89 │      3 │      1 │     first_order │           1.07e+00 │              5.90e-02 │           2.40e-05 │             9.22e-04 │  first_order │        1.36e+00 │           1.00e-02 │        2.90e-04 │          0.00e+00 │
│    186 │      OET7 │      7 │   1002 │     first_order │           8.72e-02 │              1.78e-01 │           3.23e-07 │             2.71e-04 │  first_order │        2.01e-01 │           3.18e-01 │        9.35e-04 │          0.00e+00 │
│    187 │  CONGIGMZ │      3 │      5 │     first_order │           2.00e+00 │              1.00e-03 │           1.38e-11 │             4.92e-08 │  first_order │        2.80e+01 │           5.00e-03 │        4.27e-05 │          5.89e-05 │
│    188 │    POLAK5 │      3 │      2 │     first_order │           5.00e+01 │              4.20e-02 │           2.00e-09 │             9.17e-09 │  first_order │        5.00e+01 │           2.00e-03 │        1.32e-04 │          0.00e+00 │
│    189 │   LUKVLI6 │   9999 │   4999 │     first_order │           6.29e+05 │              1.20e+03 │           1.31e-04 │             2.68e-04 │  first_order │        6.33e+05 │           2.24e-01 │        1.26e+00 │          0.00e+00 │
│    190 │      HS47 │      5 │      3 │     first_order │           1.39e-13 │              1.00e-03 │           1.05e-06 │             1.62e-07 │  first_order │        7.89e-06 │           3.00e-03 │        9.69e-04 │          3.21e-04 │
│    191 │        PT │      2 │    501 │     first_order │           1.78e-01 │              5.00e-03 │           8.48e-12 │             2.88e-04 │  first_order │        3.82e-01 │           1.00e-02 │        1.50e-09 │          0.00e+00 │
│    192 │       CB3 │      3 │      3 │     first_order │           2.00e+00 │              1.00e-03 │           5.09e-09 │             1.50e-05 │  first_order │        2.00e+00 │           2.00e-03 │        6.65e-06 │          0.00e+00 │
│    193 │      HS12 │      2 │      1 │     first_order │          -3.00e+01 │              1.00e-03 │           2.24e-11 │             4.64e-08 │  first_order │       -3.00e+01 │           2.00e-03 │        5.32e-06 │          0.00e+00 │
│    194 │       BT3 │      5 │      3 │     first_order │           4.09e+00 │              0.00e+00 │           2.38e-08 │             5.55e-06 │  first_order │        4.09e+00 │           1.00e-03 │        7.11e-15 │          3.55e-15 │
│    195 │     HS268 │      5 │      5 │     first_order │           2.28e-01 │              0.00e+00 │           4.30e-02 │             4.23e-04 │  first_order │        6.50e-02 │           2.00e-03 │        4.66e-07 │          0.00e+00 │
│    196 │      HS22 │      2 │      2 │     first_order │           1.00e+00 │              0.00e+00 │           3.08e-11 │             1.79e-06 │  first_order │        1.00e+00 │           1.00e-03 │        1.40e-05 │          0.00e+00 │
│    197 │    HAIFAM │     99 │    150 │     first_order │          -4.50e+01 │              1.53e+02 │           1.42e-05 │             1.05e-04 │  first_order │       -4.50e+01 │           1.30e-02 │        2.07e-07 │          0.00e+00 │
└────────┴───────────┴────────┴────────┴─────────────────┴────────────────────┴───────────────────────┴────────────────────┴──────────────────────┴──────────────┴─────────────────┴────────────────────┴─────────────────┴───────────────────┘
